platform,review,rating,date,source
Spinny,No need of giving one star also. Evaluation person came to evaluate and used bad words no sense at all.Didnt have any respect towards customer.He himself cancelled car evaluation and blamed me for that.,1,2024-08-03,Google Play
Spinny,Very Bad experience! First day they value my car 1305000. when i agree to deal they decrease my car value as 1150000 although my local car dealer deal 1360000. The spinny is cheater app.. Beware!!,1,2024-08-02,Google Play
Spinny,"offered best price for my car made me feel my heart with joy, really thanks to shivam singh and thanks to spinny.",5,2024-08-02,Google Play
Spinny,Nice concern,5,2024-08-02,Google Play
Spinny,"Fraud company. Car inspection guy (Rahul) was a fraud who tried to click car pictures by removing door rubber seal, so that they could lower my car valuation. When I stopped him, he didn't say any reason and ran away... Pls stay away",1,2024-08-02,Google Play
Spinny,"If u add ur car for selling, and for some reason u sell it to other party, there is no option to delete the car details. And spinny will keep calling you.",1,2024-08-01,Google Play
Spinny,#Don't buy spinny car maine spinny se 7 July ko gaadi purchase ki thi gaadi ka engine kharb he ek dum or meri gaadi 10 deen se inke service centre pe khadi he gaadi in logo se thik nahi ho rhi he or mujhe pareshan kar rhe he or meri gadi ko inke pass 12 deen ho gaye or gaadi emi ka time aa gya he lekin mere pass gaadi nahi he uper gaadi ke patrol ka bill bhi bana Diya merpe please guys mere sath dhoka hua he aap sub bachna inse isse acha toh new gaadi kharid leta in logo 1 Kam nahi kia fix price,1,2024-08-01,Google Play
Spinny,They are fraud selling charges too high,1,2024-07-31,Google Play
Spinny,Nit bad,4,2024-07-31,Google Play
Spinny,"Car buying team is misguiding after inspection they told 72k price ,i want more price,after that nest day they they told that your car has driven more km, or u have tempered with speedometer. I know how much km my car has driven. I am telling not my car is less used but the person not listening at all. Guys please be careful",1,2024-07-31,Google Play
Spinny,"I sold my car in March 2024 and its 31st July now, RC is still not transferred and no proper update from Spinny team. They have kept an amount of Rs. 25k on hold as well for party peshi. Moreover, selling experience was not good while dealing with their executives. I would hardly prefer if the same continues.",1,2024-07-31,Google Play
Spinny,"Worst service ,no response",1,2024-07-30,Google Play
Spinny,Bhangar app,1,2024-07-30,Google Play
Spinny,Bad experience 😪 mare se jhut bol kar sab khuch ok ha or pase bhi le liya koi car bhi nhi de or weeks se pase bhi booking amount nhi aya ha bank me... Muja nhi lagta spinny apn guset PR nhi bana pa rha ha...,1,2024-07-30,Google Play
Spinny,The Spinny Dadar team and the Customer Support team are fabulous. They have given very good service from car purchase to RC transfer and specifically after sales service. I am very happy with their services and recommending others to go to Spinny and purchase your dreams car with Spinny.,5,2024-07-30,Google Play
Spinny,They buy from seller who have financial issue maximum in emergency type people in very low budget and then sell it with fancy marketing in nearby double price,1,2024-07-30,Google Play
Spinny,Terrible car and Terrible after sale experience. I bought Renault Kwid Amt from spinny on 2nd June 2024 and it eventually broke down on 26th June 2024. I drove the car just under 200km in this duration. On the day the car broke down I call spinny for the towing service any the said the towing will be done within 90 min. But in reality the towing van came after 6 hours. Now it has been more than 48hrs and I haven't received any updates from spinny team whether they had received the car or not.,1,2024-07-29,Google Play
Spinny,Add area Amravati,2,2024-07-29,Google Play
Spinny,The worst app....I got my car inspection 10 days ago still no valuation provided....I have called so many times to customer care but they also don't reply properly.... wastage of time...I suggest not to sell or buy the car from spinny....celebrity ko dekhkar mat bharosa karna use to Paisa milta hai nuksan to apna hai....kharidne se pehle bhi reviews dekh lena jyadatar ko after sell service se problem aa rahi hai.,1,2024-07-29,Google Play
Spinny,Op app,5,2024-07-29,Google Play
Spinny,They buy at lowest/absurd price and sell at Higher price,1,2024-07-28,Google Play
Spinny,Very bad experience and infaction department not referring other spinny service 👎,1,2024-07-28,Google Play
Spinny,don't believe spinny 😡😡❌ kindly don't purchase any vehicle from spinny ...till u purchase they speak to u later no support....their policies are not customer friendly please don't fall in trap.....,1,2024-07-28,Google Play
Spinny,never give details of our requirements eg. I wanted an used toyoto hirider or grand vitara manual transmission top end I'm yet to get,1,2024-07-28,Google Play
Spinny,Excellent Service,5,2024-07-28,Google Play
Spinny,They are culprits and showing less price for your vehicle intentionally. They at all don't know about the market rate of your car. Spinny is waste only. So don't try,1,2024-07-28,Google Play
Spinny,superb 🔥,5,2024-07-27,Google Play
Spinny,I bought car from them in 2023 which was a good experience. however their spinny care wasn't good. the servicing was ok at reasonable price but the pickup guy broke the car key which they were not ready to admit and giving excuses like it was already cracked. so overall good for buying car but don't go for their spinny care,3,2024-07-27,Google Play
Spinny,I didn't get satiscfation from Spinny I want sale my car One Spinny staff see my car through olx and contact me said for inspicetion of my car And after inspection my 2021 innova crysta z model 1st owner diesel automatic car value give 16 lakh give by Spinny and said this is best offer I will buy new for 28.11 lakh Even my car non accidental and company service In other apps I received 24 lakh offer My worst experience with Spinny,1,2024-07-27,Google Play
Spinny,Extremely disappointing experience. Totally unprofessional,1,2024-07-27,Google Play
Spinny,"Pathetic Service.Total waste of time. Even after 12 days of inspection,yet to receive price after taking follow up multiple times and complaint.",1,2024-07-27,Google Play
Spinny,Munuappan did a great job on the car. Serviced it well and was approachable as well. Thanks to him,5,2024-07-27,Google Play
Spinny,"I sold my car here and buy the same car again from here... I liked the behavior of Spinny staff very much, they do not behave rudely at all they provide the best service..",5,2024-07-27,Google Play
